,Pantofi de iarna barbati,"Bulevardul Libertății 18, București, Romania",44.430798,26.091667,VIPER SPIRIT S.R.L.,2015-08-26,,5629.1,EURO,0,11127,18800000-7,DA7206830,POLITIA LOCALA SECTOR 5
, Pantofi de vara barbati,"Bulevardul Libertății 18, București, Romania",44.430798,26.091667,VIPER SPIRIT S.R.L.,2015-08-26,,5629.1,EURO,0,11127,18800000-7,DA7206943,POLITIA LOCALA SECTOR 5
,"Breloc plastic transparent, 55 mm x 37mm, personalizat ","Bulevardul Libertății 18, București, Romania",44.430798,26.091667,TROPEVM S.R.L.,2015-09-01,,5079,EURO,0,11262,19520000-7,DA7228356,POLITIA LOCALA SECTOR 5
,"Mapa personalizata, tipar policromie, carton 250g./mp, cu buzunar ","Bulevardul Libertății 18, București, Romania",44.430798,26.091667,TROPEVM S.R.L.,2015-09-01,,5076.5,EURO,0,18845,79800000-2,DA7229372,POLITIA LOCALA SECTOR 5
,CAMASA BLUZA CU MANECA SCURTA,"Bulevardul Libertății 18, București, Romania",44.430798,26.091667,MONICA DESIGN IMPEX S.R.L.,2015-08-26,,4728.45,EURO,0,11055,18332000-5,DA7207177,POLITIA LOCALA SECTOR 5
,Pantofi de vara femei,"Bulevardul Libertății 18, București, Romania",44.430798,26.091667,VIPER SPIRIT S.R.L.,2015-08-26,,2589.39,EURO,0,11135,18813000-1,DA7207066,POLITIA LOCALA SECTOR 5
,Pantofi de iarna femei,"Bulevardul Libertății 18, București, Romania",44.430798,26.091667,VIPER SPIRIT S.R.L.,2015-08-26,,2589.39,EURO,0,11127,18800000-7,DA7207120,POLITIA LOCALA SECTOR 5
,1 unitate AUTOUTILITARA Ford Transit Autosasiu Cabina Simpla 100CP cu bena,"Strada Sfântul Dumitru 4, București, Romania",44.43106,26.099057,SC NESTE AUTOMOTIVE SRL,2015-09-09,,21163.55,EURO,0,13358,34136200-1,DA7256064,Teatrul de Comedie Bucuresti
,Organizare documente,"Strada Sfântul Dumitru 4, București, Romania",44.43106,26.099057,A & B ACTIV DISTRIBUTION S.R.L.,2015-07-20,,3620.24,EURO,0,18906,79995100-6,DA7076232,Teatrul de Comedie Bucuresti
,legatorie arhiva ,"Strada Sfântul Dumitru 4, București, Romania",44.43106,26.099057,A & B ACTIV DISTRIBUTION S.R.L.,2015-07-17,,2624.7,EURO,0,18895,79971200-3,DA7066832,Teatrul de Comedie Bucuresti
,MASINA DE SPALAT,"Bulevardul Nicolae Grigorescu 14, București 030452, Romania",44.43116,26.160879,A&G MANAGEMENT CONSULTING SRL,2015-09-02,,7188.03,EURO,0,15048,39713200-5,DA7237908,GRADINITA NR. 69 Bucuresti
,PACHET LICENTE,"Bulevardul Nicolae Grigorescu 14, București 030452, Romania",44.43116,26.160879,SKY BIT CONSULTING SRL,2015-09-02,,4628.05,EURO,0,17168,48000000-8,DA7238019,GRADINITA NR. 69 Bucuresti
,Serv. de curatenie gen. prof. ptr supraf. oriz. si verticale,"Bulevardul Nicolae Grigorescu 14, București 030452, Romania",44.43116,26.160879,UNIVERSAL MED CLEANING,2015-09-03,,4613.66,EURO,0,19242,90910000-9,DA7238081,GRADINITA NR. 69 Bucuresti
,Servicii de consultanta in domeniul ingineriei si al constructiilor ,"Strada Hanul Ancuței 4, București 062164, Romania",44.433052,26.013496,HURAD AB SRL,2015-09-11,,2746.56,EURO,0,18098,71310000-4,DA7254497,DIRECTIA GENERALA DE POLITIE LOCALA SECTOR 6
,elaborare documentatie de atribuire sistem informatic integrat de tip comanda si control,"Strada Hanul Ancuței 4, București 062164, Romania",44.433052,26.013496,M27 Euronet Advisory,2015-07-14,,2512.14,EURO,0,18792,79418000-7,DA7056373,DIRECTIA GENERALA DE POLITIE LOCALA SECTOR 6
,CALCULATOARE,"Universitatea de Științe Agronomice și Medicină Veterinară, Splaiul Independenței 105, București 050097, Romania",44.4335,26.080829,EXPERT SOLUTIONS S.R.L.,2015-08-24,,4977.43,EURO,0,11966,30213300-8,DA7200989,DIRECTIA SANITARA VETERINARA SI PENTRU SIGURANTA ALIMENTELOR BUCURESTI
,SISTEM DE SUPRAVEGHERE VIDEO,"Universitatea de Științe Agronomice și Medicină Veterinară, Splaiul Independenței 105, București 050097, Romania",44.4335,26.080829,EXPERT SOLUTIONS S.R.L.,2015-09-09,,4826.57,EURO,0,12489,32323500-8,DA7261173,DIRECTIA SANITARA VETERINARA SI PENTRU SIGURANTA ALIMENTELOR BUCURESTI
,CALCULATOARE,"Universitatea de Științe Agronomice și Medicină Veterinară, Splaiul Independenței 105, București 050097, Romania",44.4335,26.080829,EXPERT SOLUTIONS S.R.L.,2015-09-15,,2139.99,EURO,0,11966,30213300-8,DA7278215,DIRECTIA SANITARA VETERINARA SI PENTRU SIGURANTA ALIMENTELOR BUCURESTI
, editare si tiparire brosuri/ghiduri,"Bulevardul Hristo Botev 17, București 030233, Romania",44.4335308,26.1095727,Innovera Consulting,2015-09-24,,13409.57,EURO,0,11303,22150000-6,DA7329125,"Scoala Superioara Comerciala ""Nicolae Kretzulescu"" Bucuresti"
, servicii de curatenie a constructiilor,"Bulevardul Hristo Botev 17, București 030233, Romania",44.4335308,26.1095727,S.C. COMPREST DINAMIC SERV S.R.L.,2015-09-09,,8489.01,EURO,0,19245,90911200-8,DA7245574,"Scoala Superioara Comerciala ""Nicolae Kretzulescu"" Bucuresti"
,PACHET LICENTE,"Bulevardul Hristo Botev 17, București 030233, Romania",44.4335308,26.1095727,SKY BIT CONSULTING SRL,2015-09-16,,5221.41,EURO,0,17168,48000000-8,DA7291178,"Scoala Superioara Comerciala ""Nicolae Kretzulescu"" Bucuresti"
, Blat cires/fag/stejar 690 x 550,"Bulevardul Hristo Botev 17, București 030233, Romania",44.4335308,26.1095727,INSTEL  IMPORT  EXPORT  SRL,2015-08-04,,5094.17,EURO,0,17582,50850000-8,DA7133992,"Scoala Superioara Comerciala ""Nicolae Kretzulescu"" Bucuresti"
,Organizare eveniment 50 persoane,"Bulevardul Hristo Botev 17, București 030233, Romania",44.4335308,26.1095727,Biz Spin Consulting SRL,2015-09-23,,3121.11,EURO,0,18873,79952000-2,DA7329099,"Scoala Superioara Comerciala ""Nicolae Kretzulescu"" Bucuresti"
,Bonuri valorice pentru carburanti auto,"Sos. Dudesti-Pantelimon, 3, Bucuresti-Sector 3, Bucuresti, Romania",44.43399,26.186504,OMV PETROM MARKETING S.R.L.,2015-08-17,,2290.32,EURO,0,11338,22458000-5,DA7171858,ADMINISTRATIA PIETELOR SECTOR 2
,Bonuri valorice pentru carburanti,"Sos. Dudesti-Pantelimon, 3, Bucuresti-Sector 3, Bucuresti, Romania",44.43399,26.186504,OMV PETROM MARKETING S.R.L.,2015-08-17,,2055.18,EURO,0,11338,22458000-5,DA7177745,ADMINISTRATIA PIETELOR SECTOR 2
,Servicii de intocmire relevee (imobil + instalatii),"Bulevardul Basarabia 37-39, București, Romania",44.4342248,26.1515264,Radu Mihai Sersescu Birou Individual de Arhitectura,2015-09-21,,8510.31,EURO,0,18095,71250000-5,DA7310541,"SCOALA NATIONALA DE SANATATE PUBLICA, MANAGEMENT SI PERFECTIONARE IN DOMENIUL SANITAR BUCURESTI"
,Servicii de dezvoltare aplicatie de colectare date DRG National2015,"Bulevardul Basarabia 37-39, București, Romania",44.4342248,26.1515264,IONESCU VLAD-ANDREI PERSOANA FIZICA AUTORIZATA,2015-08-26,,7660.42,EURO,0,18443,72262000-9,DA7210897,"SCOALA NATIONALA DE SANATATE PUBLICA, MANAGEMENT SI PERFECTIONARE IN DOMENIUL SANITAR BUCURESTI"
,Sistem electronic dirijare si ordonare ghisee,"Bulevardul Regina Elisabeta 29-31, București 50012, Romania",44.434659,26.096113,DIGITAL IT SOLUTIONS,2015-07-31,,11778.15,EURO,0,12372,31710000-6,DA7125301,Sector 5 (Primaria Sectorului 5 Bucuresti)
,Platforma ridicatoare pe plan inclinat,"Bulevardul Regina Elisabeta 29-31, București 50012, Romania",44.434659,26.096113,KONE Ascensorul S.A.,2015-07-31,,8963.16,EURO,0,16159,44481000-5,DA7125811,Sector 5 (Primaria Sectorului 5 Bucuresti)
,Kit instalare aparat aer conditionat cu 6 metri,"Bulevardul Regina Elisabeta 29-31, București 50012, Romania",44.434659,26.096113,ROVIO COLECTION S.R.L.,2015-07-03,,4531.72,EURO,0,15073,39717200-3,DA7017389,Sector 5 (Primaria Sectorului 5 Bucuresti)
,lucrari de vrenovare,"Bulevardul Regina Elisabeta 29-31, București 50012, Romania",44.434659,26.096113,SECURIT S.A.,2015-07-29,,4129.8,EURO,0,17162,45453100-8,DA7113241,Sector 5 (Primaria Sectorului 5 Bucuresti)
,FISET METALIC,"Bulevardul Regina Elisabeta 29-31, București 50012, Romania",44.434659,26.096113,SILVAROM S.A.,2015-07-29,,3995.02,EURO,0,14657,39100000-3,DA7116535,Sector 5 (Primaria Sectorului 5 Bucuresti)
,Kit instalare aparat aer conditionat ,"Bulevardul Regina Elisabeta 29-31, București 50012, Romania",44.434659,26.096113,ROVIO COLECTION S.R.L.,2015-07-03,,3806.42,EURO,0,15073,39717200-3,DA7017339,Sector 5 (Primaria Sectorului 5 Bucuresti)
,Lucrari de compartimentare ,"Bulevardul Regina Elisabeta 29-31, București 50012, Romania",44.434659,26.096113,SECURIT S.A.,2015-07-29,,3067.37,EURO,0,17109,45421141-4,DA7113202,Sector 5 (Primaria Sectorului 5 Bucuresti)
, Kit instalare aparat aer conditionat,"Bulevardul Regina Elisabeta 29-31, București 50012, Romania",44.434659,26.096113,ROVIO COLECTION S.R.L.,2015-07-03,,2940.58,EURO,0,15073,39717200-3,DA7017366,Sector 5 (Primaria Sectorului 5 Bucuresti)
,"Calculator Pro Office Intel i3, 250gb ssd, Windows 7 pro 64biti , monitor 21.5  LED","Bulevardul Regina Elisabeta 29-31, București 50012, Romania",44.434659,26.096113,DIGITAL IT SOLUTIONS,2015-07-06,,2860.4,EURO,0,11963,30213000-5,DA7022083,Sector 5 (Primaria Sectorului 5 Bucuresti)
,Aparat foto profesional Canon EOS 600D DSLR cu accesorii incluse,"Bulevardul Regina Elisabeta 29-31, București 50012, Romania",44.434659,26.096113,DIGITAL IT SOLUTIONS,2015-07-06,,2279.38,EURO,0,14600,38651600-9,DA7022071,Sector 5 (Primaria Sectorului 5 Bucuresti)
, Lucrari de arhitectura peisagistica,"Bulevardul Ion C. Brătianu 2, București, Romania",44.4348031,26.1022246,SPAZIO VERDE SISTEME DE IRIGATII S.R.L.,2015-07-13,,98794.33,EURO,0,16386,45112700-2,DA7050658,MUZEUL MUNICIPIULUI BUCURESTI
, LUCRARI DE RENOVARE A CLADIRILOR DEGRADATE,"Bulevardul Ion C. Brătianu 2, București, Romania",44.4348031,26.1022246,S.C. VALKONS DESIGN ART S.R.L.,2015-07-01,,64170.81,EURO,0,17011,45262690-4,DA7013513,MUZEUL MUNICIPIULUI BUCURESTI
, Lucrari de instalare de sisteme de iluminare si de semnalizare,"Bulevardul Ion C. Brătianu 2, București, Romania",44.4348031,26.1022246,SPAZIO VERDE SISTEME DE IRIGATII S.R.L.,2015-07-13,,36289.25,EURO,0,17048,45316000-5,DA7050645,MUZEUL MUNICIPIULUI BUCURESTI
, PAVARE,"Bulevardul Ion C. Brătianu 2, București, Romania",44.4348031,26.1022246,SPAZIO VERDE SISTEME DE IRIGATII S.R.L.,2015-07-13,,33560.99,EURO,0,17132,45432112-2,DA7050592,MUZEUL MUNICIPIULUI BUCURESTI
, Servicii de intretinere instalatii de incalzire,"Bulevardul Ion C. Brătianu 2, București, Romania",44.4348031,26.1022246,SC LAZAR INSTALCON SRL,2015-07-14,,6184.78,EURO,0,16942,45259300-0,DA7050708,MUZEUL MUNICIPIULUI BUCURESTI
,Lucrari de constructii canal - scurgere,"Bulevardul Ion C. Brătianu 2, București, Romania",44.4348031,26.1022246,SC LAZAR INSTALCON SRL,2015-07-14,,4522.76,EURO,0,16704,45232453-2,DA7050746,MUZEUL MUNICIPIULUI BUCURESTI
,Lucrari de istalare de gaze,"Bulevardul Ion C. Brătianu 2, București, Romania",44.4348031,26.1022246,SC LAZAR INSTALCON SRL,2015-07-14,,4464.29,EURO,0,17082,45333000-0,DA7050731,MUZEUL MUNICIPIULUI BUCURESTI
, BILETE MUZEU 5 MODELE,"Bulevardul Ion C. Brătianu 2, București, Romania",44.4348031,26.1022246,OSCAR PRINT S.R.L.,2015-07-24,,4190,EURO,0,18845,79800000-2,DA7095858,MUZEUL MUNICIPIULUI BUCURESTI
, IRIGATII,"Bulevardul Ion C. Brătianu 2, București, Romania",44.4348031,26.1022246,SPAZIO VERDE SISTEME DE IRIGATII S.R.L.,2015-07-13,,3785.29,EURO,0,16667,45232120-9,DA7050615,MUZEUL MUNICIPIULUI BUCURESTI
, BILETE MUZEU 4 MODELE,"Bulevardul Ion C. Brătianu 2, București, Romania",44.4348031,26.1022246,OSCAR PRINT S.R.L.,2015-07-24,,2897.6,EURO,0,18845,79800000-2,DA7095866,MUZEUL MUNICIPIULUI BUCURESTI
,] Dell Optiplex 790,"Bulevardul Ion C. Brătianu 2, București, Romania",44.4348031,26.1022246,A.T.C. SOLUTIONS IMPEX S.R.L.,2015-08-31,,2250.13,EURO,0,11966,30213300-8,DA7223756,MUZEUL MUNICIPIULUI BUCURESTI
,Servicii curatenie zilnica de intretinere ,"Strada Scaune 1-3, București 030243, Romania",44.43515,26.105047,SC EXPERT CLEANING & CONSULTING SRL,2015-08-27,,4157.75,EURO,0,19242,90910000-9,DA7217373,PARCHETUL DE PE LANGA TRIBUNALUL BUCURESTI
,Lucrari de raschetare si paluxare parchet,"Strada Scaune 1-3, București 030243, Romania",44.43515,26.105047,MM PRODCOM '56 S.R.L.,2015-08-07,,4177.29,EURO,0,17152,45442300-0,DA7151468,PARCHETUL DE PE LANGA TRIBUNALUL BUCURESTI
,LUCRARI DE VOPSITORIE CU VOPSEA LAVABILA ,"Strada Scaune 1-3, București 030243, Romania",44.43515,26.105047,MM PRODCOM '56 S.R.L.,2015-08-17,,2667.72,EURO,0,17144,45442100-8,DA7178312,PARCHETUL DE PE LANGA TRIBUNALUL BUCURESTI
,HP LaserJet Enterprise M606dn ,"Strada Scaune 1-3, București 030243, Romania",44.43515,26.105047,COSMIC PRINTER EXPERT S.R.L.,2015-08-07,,2297.6,EURO,0,11990,30232110-8,DA7153119,PARCHETUL DE PE LANGA CURTEA DE APEL BUCURESTI
, Lucrari de vopsitorie cu vopsea lavabila inclusiv reparatii partiale la cladire,"Strada Scaune 1-3, București 030243, Romania",44.43515,26.105047,MM PRODCOM '56 S.R.L.,2015-09-24,,2008.08,EURO,0,17144,45442100-8,DA7333705,PARCHETUL DE PE LANGA TRIBUNALUL BUCURESTI
,cadita dus 80/80,"Bulevardul Regina Elisabeta 4-12, București 030018, Romania",44.4352766,26.1007958,FINANCIAL SERVICES STOP GROUP SRL,2015-07-08,,10705.19,EURO,0,16085,44411000-4,DA7039106,Universitatea din Bucuresti
,Licenta IBM SPSS Statistics Standard Authorized User License + SW Subscription & Support 12 Months,"Str. Patrascanu Lucretiu, 16, Bucuresti-Sector 3, Bucuresti, 030508, Romania",44.4360642,26.1702765,SC Q'NET INTERNATIONAL SRL,2015-08-27,,4907.38,EURO,0,17260,48463000-1,DA7215900,Institutul National de Cercetare-Dezvoltare pentru Textile si Pielarie Bucuresti
,"Licentiere Stata 14 - Special Edition (SE) single user, perpetual, Gov","Str. Patrascanu Lucretiu, 16, Bucuresti-Sector 3, Bucuresti, 030508, Romania",44.4360642,26.1702765,SC Q'NET INTERNATIONAL SRL,2015-08-27,,2488.5,EURO,0,17260,48463000-1,DA7216078,Institutul National de Cercetare-Dezvoltare pentru Textile si Pielarie Bucuresti
,"Hartie alba pentru copiator A4, 80g/mp, 500coli/top, clasa A, Double A","Bulevardul Carol I nr 34 – 36, etaj 7, sector 2, cod postal 020922, Bucuresti",44.436707,26.109514,VECTOR INTERNATIONAL S.R.L.,2015-09-03,,4174.5,EURO,0,11907,30197642-8,DA7242672,Organism Intermediar Regional pentru Programul Operational Sectorial pentru Dezvoltarea Resurselor Umane Bucuresti Ilfov
,Kit Imaging Unit pentru multifunctionala Lexmark x940e,"Bulevardul Carol I nr 34 – 36, etaj 7, sector 2, cod postal 020922, Bucuresti",44.436707,26.109514,BIROTECH S.R.L.,2015-09-08,,2561.96,EURO,0,11729,30125120-8,DA7255402,Organism Intermediar Regional pentru Programul Operational Sectorial pentru Dezvoltarea Resurselor Umane Bucuresti Ilfov
,Proiector profil Niethammer HPZ 2511D,"Bulevardul Nicolae Bălcescu 2, București 010051, Romania",44.4377828,26.1011918,MEGAVISION PROFESSIONAL SRL,2015-08-06,,28736.15,EURO,0,12265,31518600-6,DA7148923,Teatrul National I.L. Caragiale Bucuresti
,"Sistem rack dimmeri 48x3,7 kVA si booster DMX MA Lighting","Bulevardul Nicolae Bălcescu 2, București 010051, Romania",44.4377828,26.1011918,MEGAVISION PROFESSIONAL SRL,2015-08-06,,13051.57,EURO,0,15602,42961000-0,DA7148933,Teatrul National I.L. Caragiale Bucuresti
,Incinta acustica DYNACORD VL212 800 W,"Bulevardul Nicolae Bălcescu 2, București 010051, Romania",44.4377828,26.1011918,GEROM INTERNATIONAL PRODIMEX S.R.L.,2015-08-06,,6531.28,EURO,0,12523,32342412-3,DA7147641,Teatrul National I.L. Caragiale Bucuresti
,Lenovo 59432219 Y5070 Core i7 CPU i7-4710HQ 2500 MHz,"Bulevardul Nicolae Bălcescu 2, București 010051, Romania",44.4377828,26.1011918,ATEX COMPUTER S.R.L.,2015-07-07,,4633.31,EURO,0,11964,30213100-6,DA7036858,Teatrul National I.L. Caragiale Bucuresti
,MacBook Pro 15  Retina/Quad-core i7 2.5GHz/16GB/512GB SSD/Radeon M370X 2GB/INT KB,"Bulevardul Nicolae Bălcescu 2, București 010051, Romania",44.4377828,26.1011918,ATEX COMPUTER S.R.L.,2015-07-07,,4421.15,EURO,0,11964,30213100-6,DA7036881,Teatrul National I.L. Caragiale Bucuresti
,Videoproiector Business Epson EB-1985WU,"Bulevardul Nicolae Bălcescu 2, București 010051, Romania",44.4377828,26.1011918,Evolution Prest Systems S.R.L.,2015-07-08,,3008.76,EURO,0,14604,38652120-7,DA7040322,Teatrul National I.L. Caragiale Bucuresti
,ECRAN PROIECTIE RAMA FIXA 400X225CM,"Bulevardul Nicolae Bălcescu 2, București 010051, Romania",44.4377828,26.1011918,Intend Computer S.R.L.,2015-07-08,,2675.74,EURO,0,14613,38653400-1,DA7039280,Teatrul National I.L. Caragiale Bucuresti
,Videoproiector Epson EB-W28,"Bulevardul Nicolae Bălcescu 2, București 010051, Romania",44.4377828,26.1011918,Evolution Prest Systems S.R.L.,2015-07-08,,2266.56,EURO,0,14604,38652120-7,DA7040845,Teatrul National I.L. Caragiale Bucuresti
," Set microfon vocal de mana, EW 100-945 G3 - B	","Bulevardul Nicolae Bălcescu 2, București 010051, Romania",44.4377828,26.1011918,DB TECHNOLIGHT S.R.L.,2015-08-06,,2171.28,EURO,0,12515,32341000-5,DA7148180,Teatrul National I.L. Caragiale Bucuresti
,Incinta acustica subwoofer SUB18 DYNACORD 700 W,"Bulevardul Nicolae Bălcescu 2, București 010051, Romania",44.4377828,26.1011918,GEROM INTERNATIONAL PRODIMEX S.R.L.,2015-08-06,,2155.98,EURO,0,12523,32342412-3,DA7147663,Teatrul National I.L. Caragiale Bucuresti
,BROSURA LIMBA ENGLEZA,"Bulevardul Nicolae Bălcescu 2, București 010051, Romania",44.4377828,26.1011918,MYCAR GLOBAL TRADING S.R.L.,2015-08-11,,2094.4,EURO,0,11286,22100000-1,DA7159060,Teatrul National I.L. Caragiale Bucuresti
,Furnizare hartie copiator A4 top 500 Referat nr. E15605/21.07.2015 DGRFPB,"Strada Doctor Dimitrie D. Gerota 13, București, Romania",44.437825,26.105391,LIBRA OFFICE IND. SRL,2015-08-03,,10978.41,EURO,0,11907,30197642-8,DA7128126,DIRECTIA GENERALA REGIONALA A FINANTELOR PUBLICE BUCURESTI
,"Servicii inchiriere spatiu de depozitare, conform referat E 16764 / 31.08.2015","Strada Doctor Dimitrie D. Gerota 13, București, Romania",44.437825,26.105391,AUTO CAR & TRUCKS TECHNOLOGY S.R.L.,2015-09-01,,10012.25,EURO,0,18040,70000000-1,DA7228564,DIRECTIA GENERALA REGIONALA A FINANTELOR PUBLICE BUCURESTI
,"Hartie copiator A4, Sky Copy, 80gr. 500coli/top Referat nr. 70413/22.07.2015 ATCPMB","Strada Doctor Dimitrie D. Gerota 13, București, Romania",44.437825,26.105391,TROPEVM S.R.L.,2015-08-12,,6279.49,EURO,0,11913,30199000-0,DA7165132,DIRECTIA GENERALA REGIONALA A FINANTELOR PUBLICE BUCURESTI
,CUTIE CARTON -Ref.nr.431906/29.06.2015-AS1FP ,"Strada Doctor Dimitrie D. Gerota 13, București, Romania",44.437825,26.105391,ANDERA TRADING S.R.L.,2015-07-01,,4412.4,EURO,0,16272,44617100-9,DA7014549,DIRECTIA GENERALA REGIONALA A FINANTELOR PUBLICE BUCURESTI
,Referat 16834/02.08.2015/ Serv manipulare Bunuri,"Strada Doctor Dimitrie D. Gerota 13, București, Romania",44.437825,26.105391,CDM PRESTARI SERVICII SRL,2015-09-07,,2346.5,EURO,0,17795,63100000-0,DA7239249,DIRECTIA GENERALA REGIONALA A FINANTELOR PUBLICE BUCURESTI
, Dispozitive de stocare cu memorie flash,"Șoseaua Mihai Bravu 137, București, Romania",44.438571,26.13577,ELECTRON AD,2015-09-01,,6768.8,EURO,0,12013,30233180-6,DA7233759,Politia Locala Sector 2
,HDD WD NAS 4TB.,"Șoseaua Mihai Bravu 137, București, Romania",44.438571,26.13577,ELECTRON AD,2015-09-30,,3389.98,EURO,0,12003,30233132-5,DA7364477,Politia Locala Sector 2
,PANTALONI DE SERVICIU DIN TERCOT BLEOMAREN BARBATI SI FETE,"Șoseaua Mihai Bravu 137, București, Romania",44.438571,26.13577,MONICA DESIGN IMPEX S.R.L.,2015-09-29,,3257.58,EURO,0,11028,18234000-8,DA7357092,Politia Locala Sector 2
,INSTALATIE OPTIMIZARE COMBUSTIE UCCE V 2.0,"Șoseaua Mihai Bravu 137, București, Romania",44.438571,26.13577,IDEEA ZONE SRL,2015-09-24,,2748.43,EURO,0,13431,34300000-0,DA7324915,Politia Locala Sector 2
,"Servicii de inchiriere,mentenanta si asistenta tehnica sistem financiar-contabil SNI Manager","Șoseaua Mihai Bravu 137, București, Romania",44.438571,26.13577,SOCIETATEA NATIONALA DE INFORMATICA S.A.,2015-09-23,,2496.89,EURO,0,18442,72261000-2,DA7327328,Politia Locala Sector 2
,PULOVER DE CULOARE  NEGRU ,"Șoseaua Mihai Bravu 137, București, Romania",44.438571,26.13577,MONICA DESIGN IMPEX S.R.L.,2015-09-29,,2198.15,EURO,0,11024,18230000-0,DA7357246,Politia Locala Sector 2
,"Perna super-bawl, antiacarieni, lavabila, dim.: 50x70cm","Splaiul Independenței 169, București 050098, Romania",44.4385923,26.0691479,NETPROSPER S.R.L.,2015-08-25,,6754.9,EURO,0,14935,39516120-9,DA7202307,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI
,Filtru diasafe plus,"Splaiul Independenței 169, București 050098, Romania",44.4385923,26.0691479,FRESENIUS MEDICAL CARE ROMANIA S.R.L.,2015-08-31,,5135.21,EURO,0,12929,33181200-4,DA7225627,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI
,Meropenem,"Splaiul Independenței 169, București 050098, Romania",44.4385923,26.0691479,POLISANO S.R.L.,2015-08-07,,4624.06,EURO,0,13121,33690000-3,DA7148855,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI
,sac cadavre,"Splaiul Independenței 169, București 050098, Romania",44.4385923,26.0691479,PROSAPIA S.R.L.,2015-07-20,,4598.94,EURO,0,13267,33922000-9,DA7080150,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI
,"3642539] METRONIDAZOL 500 mg, flacon polietilena 100 ml 3642539","Splaiul Independenței 169, București 050098, Romania",44.4385923,26.0691479,B.BRAUN MEDICAL S.R.L.,2015-07-17,,3403.2,EURO,0,13131,33692400-1,DA7076702,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI
,Actilyse 50mg x 1fl liof sol inj + 1fl solv,"Splaiul Independenței 169, București 050098, Romania",44.4385923,26.0691479,EUROPHARM HOLDING S.A.,2015-08-25,,3323.43,EURO,0,13027,33600000-6,DA7204842,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI
,CARBOPLATIN ACTAVIS 10MG/ML (CARBOPLATINUM) FL.450 MG.,"Splaiul Independenței 169, București 050098, Romania",44.4385923,26.0691479,ACTAVIS S.R.L.,2015-07-17,,2828.31,EURO,0,13133,33692510-5,DA7078506,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI
, IRINOTESIN 20MG/ML 5mg/ml 100mg (IRINOTECANUM),"Splaiul Independenței 169, București 050098, Romania",44.4385923,26.0691479,ACTAVIS S.R.L.,2015-08-17,,2393.27,EURO,0,13099,33652100-6,DA7177360,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI
,Dantrolene sodic,"Splaiul Independenței 169, București 050098, Romania",44.4385923,26.0691479,DYNAMIC MEDICAL SOLUTIONS SRL,2015-08-07,,2266.7,EURO,0,13132,33692500-2,DA7148846,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI
,"Seringa de 100 ml din trei parti fara ac, pentru irigatie/alimentatie enterala - OMNIFIX 100 ml ","Splaiul Independenței 169, București 050098, Romania",44.4385923,26.0691479,B.BRAUN MEDICAL S.R.L.,2015-08-25,,2251.6,EURO,0,12811,33141310-6,DA7201300,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI
,Vancomicina 500 mg,"Splaiul Independenței 169, București 050098, Romania",44.4385923,26.0691479,FRESENIUS KABI ROMANIA S.R.L.,2015-08-07,,2224.75,EURO,0,13080,33651000-8,DA7148866,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI
, IRINOTECANUM IRINOTESIN 20mg/ml 15 mg/ml 300 mg,"Splaiul Independenței 169, București 050098, Romania",44.4385923,26.0691479,ACTAVIS S.R.L.,2015-09-22,,2209.25,EURO,0,13075,33642000-2,DA7315753,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI
,"Test Rapid Sumar de Urina, compatibil cu aparatul URIT-30 ","Splaiul Independenței 169, București 050098, Romania",44.4385923,26.0691479,PRIME HEALTHCARE S.R.L.,2015-09-02,,2030.64,EURO,0,12932,33181500-7,DA7236796,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI
,Piperacilina + tazobactam 4.5 gr,"Splaiul Independenței 169, București 050098, Romania",44.4385923,26.0691479,FRESENIUS KABI ROMANIA S.R.L.,2015-08-05,,2018.91,EURO,0,13081,33651100-9,DA7140573,SPITALUL UNIVERSITAR DE URGENTA BUCURESTI
,Servicii de audit energetic ,"Strada Cernișoara 38, București 061019, Romania",44.438678,26.022647,AEDILLIA CONSTRUCT 90 SRL,2015-07-22,,28251.91,EURO,0,18120,71314300-5,DA7086208,DIRECTIA GENERALA DE ASISTENTA SOCIALA A MUNICIPIULUI BUCURESTI
,OUA ,"Strada Cernișoara 38, București 061019, Romania",44.438678,26.022647,CATTANI IMPEX S.R.L.,2015-08-31,,27720,EURO,0,10056,03142500-3,DA7218291,DIRECTIA GENERALA DE ASISTENTA SOCIALA A MUNICIPIULUI BUCURESTI
,Orez cu bobul lung ,"Strada Cernișoara 38, București 061019, Romania",44.438678,26.022647,CORADO PRODIMPEX S.R.L.,2015-08-31,,23368.2,EURO,0,10066,03211300-6,DA7218195,DIRECTIA GENERALA DE ASISTENTA SOCIALA A MUNICIPIULUI BUCURESTI
